year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,16,01:23,15.2,40.85,142.73333,1,1.7,青森県東方沖
2025,12,16,01:24,33.8,41.005,143.025,17,1.9,青森県東方沖
2025,12,16,01:25,55.7,40.13833,141.18667,11,0.1,岩手県内陸北部
2025,12,16,01:26,7.5,40.81,142.925,15,1.2,青森県東方沖
2025,12,16,01:26,45.0,40.98,142.12333,56,1.1,青森県東方沖
2025,12,16,01:27,22.5,40.14167,141.18167,12,0.3,岩手県内陸北部
2025,12,16,01:32,10.5,34.165,131.81833,8,-0.1,山口県中部
2025,12,16,01:32,17.7,36.65833,139.32,5,-0.4,群馬県北部
2025,12,16,01:35,44.2,37.06333,136.62833,8,0.7,石川県西方沖
2025,12,16,01:36,39.6,31.33833,130.46,156,2.0,鹿児島県薩摩地方
2025,12,16,01:37,23.0,40.795,143.01833,10,2.0,青森県東方沖
2025,12,16,01:41,27.6,32.65333,131.63167,12,0.4,宮崎県北部平野部
2025,12,16,01:43,35.1,40.13667,141.18333,12,0.3,岩手県内陸北部
2025,12,16,01:43,46.1,34.92167,135.435,11,0.6,兵庫県南東部
2025,12,16,01:43,54.9,33.66833,134.035,16,0.5,高知県東部
2025,12,16,01:45,6.7,37.06667,136.67833,1,0.6,能登半島沖
2025,12,16,01:45,10.6,40.95333,142.92667,18,2.3,青森県東方沖
2025,12,16,01:45,31.8,37.805,137.68333,17,1.2,佐渡付近
2025,12,16,01:45,49.2,34.91167,137.79167,22,-0.1,静岡県西部
2025,12,16,01:46,17.7,38.5,142.05333,30,1.4,宮城県沖
2025,12,16,01:51,50.7,35.17333,134.21667,14,0.6,岡山県北部
2025,12,16,01:51,54.0,27.95667,129.47167,30,0.9,奄美大島近海
2025,12,16,01:52,28.2,34.69167,141.21667,17,1.2,千葉県南東沖
2025,12,16,01:52,45.4,32.56167,141.17167,0,3.3,八丈島東方沖
2025,12,16,01:57,47.8,35.86,137.64833,11,1.1,長野県南部
2025,12,16,01:59,18.9,40.465,141.48667,79,0.5,青森県三八上北地方
2025,12,16,02:00,6.9,33.67,135.705,36,0.3,和歌山県南部
2025,12,16,02:02,28.2,34.79,137.62333,19,1.0,静岡県西部
2025,12,16,02:04,24.6,32.93833,132.08667,43,0.1,大分県南部
2025,12,16,02:04,46.2,41.16833,142.60667,36,1.0,青森県東方沖
2025,12,16,02:05,57.7,37.63,141.5,77,1.1,福島県沖
2025,12,16,02:07,26.1,35.86,137.64833,11,0.1,長野県南部
2025,12,16,02:07,48.4,35.72833,136.86167,7,0.6,岐阜県美濃中西部
2025,12,16,02:11,22.3,40.94833,142.93167,17,1.4,青森県東方沖
2025,12,16,02:11,26.0,35.49667,136.76333,8,-0.2,岐阜県美濃中西部
2025,12,16,02:11,48.9,40.81333,142.98667,8,1.8,青森県東方沖
2025,12,16,02:12,49.6,41.19333,142.30667,45,1.2,青森県東方沖
2025,12,16,02:13,19.1,35.21667,135.085,15,0.6,兵庫県南東部
2025,12,16,02:14,44.8,39.41833,142.51833,23,-,岩手県沖
2025,12,16,02:16,0.9,34.68333,141.21333,20,1.2,千葉県南東沖
2025,12,16,02:18,53.0,40.92167,142.96,16,1.5,青森県東方沖
2025,12,16,02:19,16.5,34.99333,138.24167,32,0.5,静岡県中部
2025,12,16,02:19,46.9,37.045,136.61167,9,1.0,石川県西方沖
2025,12,16,02:23,31.3,41.035,142.22667,49,0.8,青森県東方沖
2025,12,16,02:29,54.2,41.145,142.65833,34,0.8,青森県東方沖
2025,12,16,02:30,12.1,24.34167,123.71833,18,1.1,西表島付近
2025,12,16,02:31,22.7,32.99,131.105,6,0.4,熊本県阿蘇地方
2025,12,16,02:32,29.1,38.545,141.97167,82,0.9,宮城県沖
2025,12,16,02:32,47.6,32.99,131.12,5,0.1,熊本県阿蘇地方
2025,12,16,02:33,31.5,32.99667,131.11333,9,0.2,熊本県阿蘇地方
2025,12,16,02:37,26.1,24.91333,125.67833,47,1.6,宮古島近海
2025,12,16,02:37,51.5,37.125,136.68667,4,0.4,能登半島沖
2025,12,16,02:44,34.3,40.985,142.11,53,1.1,青森県東方沖
2025,12,16,02:46,10.3,33.34333,134.99,24,1.0,四国沖
2025,12,16,02:49,33.6,42.46667,143.12333,60,0.7,十勝地方南部
2025,12,16,02:50,13.3,37.05833,136.625,8,2.1,石川県西方沖
2025,12,16,02:50,36.6,34.72167,140.62667,45,1.9,千葉県南東沖
2025,12,16,02:50,44.2,34.79,137.63167,18,0.1,静岡県西部
2025,12,16,02:51,7.1,34.72,140.65167,47,1.9,千葉県南東沖
2025,12,16,02:52,54.7,40.81667,143.02,15,1.9,青森県東方沖
2025,12,16,02:53,44.8,28.17667,129.47833,16,0.8,奄美大島近海
2025,12,16,02:56,8.5,40.82,143.02333,11,1.5,青森県東方沖
2025,12,16,02:58,51.4,35.03833,135.83167,11,1.2,京都府南部
2025,12,16,02:59,47.0,40.82333,142.98667,13,2.2,青森県東方沖
2025,12,16,03:00,22.0,37.245,136.81,11,0.9,石川県能登地方
2025,12,16,03:04,55.1,41.01,143.01333,15,1.5,青森県東方沖
2025,12,16,03:06,36.4,33.98167,135.08667,10,0.0,和歌山県北部
2025,12,16,03:06,57.4,35.85333,137.30333,6,0.0,岐阜県飛騨地方
2025,12,16,03:08,14.2,40.90667,142.96333,15,1.5,青森県東方沖
2025,12,16,03:09,1.5,34.72,140.62333,44,1.4,千葉県南東沖
2025,12,16,03:09,14.8,32.98833,131.11167,5,0.3,熊本県阿蘇地方
2025,12,16,03:12,21.3,35.43833,139.075,16,0.2,神奈川県西部
2025,12,16,03:13,39.4,36.24167,140.89667,43,1.0,茨城県沖
2025,12,16,03:13,42.9,40.93167,142.92833,18,1.4,青森県東方沖
2025,12,16,03:15,58.0,34.7,141.22667,22,2.3,千葉県南東沖
2025,12,16,03:16,13.9,34.08833,135.20667,2,0.2,和歌山県北部
2025,12,16,03:18,34.3,36.18667,140.07667,66,0.6,茨城県南部
2025,12,16,03:23,15.1,34.70333,141.21833,21,1.9,千葉県南東沖
2025,12,16,03:25,55.4,34.16167,135.15167,7,0.9,紀伊水道
2025,12,16,03:26,19.9,40.79833,142.79833,23,1.1,青森県東方沖
2025,12,16,03:28,32.9,40.91167,142.915,19,1.7,青森県東方沖
2025,12,16,03:30,39.1,32.02833,130.94333,8,0.0,宮崎県南部山沿い
2025,12,16,03:31,37.2,40.14833,139.955,20,1.2,秋田県沖
2025,12,16,03:33,25.6,32.375,137.85167,63,3.4,東海道南方沖
2025,12,16,03:38,22.5,40.73833,140.47167,14,1.1,青森県津軽北部
2025,12,16,03:38,50.1,32.03667,130.94167,7,-0.3,宮崎県南部山沿い
2025,12,16,03:43,37.2,35.91333,137.61833,7,0.1,長野県南部
2025,12,16,03:46,1.3,40.835,142.84167,43,0.9,青森県東方沖
2025,12,16,03:47,50.6,46.33333,150.62667,177,-,千島列島
2025,12,16,03:50,36.4,40.86833,143.05167,17,-,青森県東方沖
2025,12,16,03:50,53.2,40.91167,143.07333,18,1.0,青森県東方沖
2025,12,16,03:51,25.8,41.19833,143.18667,16,2.1,青森県東方沖
2025,12,16,03:56,7.7,40.845,143.04,10,1.3,青森県東方沖
2025,12,16,04:00,47.1,41.07333,142.91833,24,1.3,青森県東方沖
2025,12,16,04:01,11.0,36.7,140.62,8,-0.1,茨城県北部
2025,12,16,04:03,50.2,40.45667,142.70833,29,-,青森県東方沖
2025,12,16,04:04,36.6,40.93,142.97167,18,1.3,青森県東方沖
2025,12,16,04:05,3.9,40.94667,142.99167,16,2.1,青森県東方沖
2025,12,16,04:05,33.5,37.03833,136.61333,9,0.9,石川県西方沖
2025,12,16,04:05,36.3,33.02,131.145,8,0.1,熊本県阿蘇地方
2025,12,16,04:06,6.5,40.935,143.05167,15,1.9,青森県東方沖
2025,12,16,04:06,9.0,36.12833,139.97667,68,0.9,茨城県南部
2025,12,16,04:07,10.2,41.08167,142.89,25,1.5,青森県東方沖
2025,12,16,04:08,18.9,40.92833,143.07,17,-,青森県東方沖
2025,12,16,04:09,12.3,37.06333,136.63667,11,-,石川県西方沖
2025,12,16,04:10,40.5,40.88333,142.945,18,1.1,青森県東方沖
2025,12,16,04:10,42.7,33.92333,140.58333,50,1.7,房総半島南方沖
2025,12,16,04:10,46.6,35.75167,136.87667,6,0.0,岐阜県美濃中西部
2025,12,16,04:12,26.1,40.83333,142.98167,7,1.8,青森県東方沖
2025,12,16,04:12,36.0,32.555,131.66167,16,1.2,宮崎県北部平野部
2025,12,16,04:13,53.2,40.92,143.01667,15,1.4,青森県東方沖
2025,12,16,04:16,7.3,40.86167,143.0,23,-,青森県東方沖
2025,12,16,04:16,35.3,40.83667,143.00167,9,1.7,青森県東方沖
2025,12,16,04:16,35.3,27.97167,128.045,113,2.0,沖縄本島北西沖
2025,12,16,04:16,57.7,35.90333,137.28333,7,-0.1,岐阜県飛騨地方
2025,12,16,04:17,24.7,40.95667,143.02333,23,0.9,青森県東方沖
2025,12,16,04:17,35.3,35.325,138.71667,11,0.7,静岡県東部
2025,12,16,04:17,51.4,35.32833,138.72,12,0.6,静岡県東部
2025,12,16,04:18,39.4,40.87667,142.95833,14,1.1,青森県東方沖
2025,12,16,04:19,2.3,40.86667,142.96333,18,1.3,青森県東方沖
2025,12,16,04:24,2.6,40.98167,142.10167,52,1.0,青森県東方沖
2025,12,16,04:24,34.1,40.99,142.10667,52,1.1,青森県東方沖
2025,12,16,04:26,34.6,32.98667,131.10667,6,0.6,熊本県阿蘇地方
2025,12,16,04:27,58.4,40.90833,143.02333,18,-,青森県東方沖
2025,12,16,04:28,17.1,34.69667,141.24,17,2.0,千葉県南東沖
2025,12,16,04:28,29.2,41.02167,142.51667,40,2.0,青森県東方沖
2025,12,16,04:29,37.0,34.69833,141.245,23,1.9,千葉県南東沖
2025,12,16,04:29,47.9,40.97,142.93,17,-,青森県東方沖
2025,12,16,04:31,23.2,41.095,142.48,40,1.0,青森県東方沖
2025,12,16,04:31,56.8,32.99,131.11667,9,0.8,熊本県阿蘇地方
2025,12,16,04:34,12.8,40.89,143.00333,15,1.3,青森県東方沖
2025,12,16,04:34,35.6,40.88167,142.97,15,1.7,青森県東方沖
2025,12,16,04:35,30.7,33.66167,140.465,49,1.7,八丈島東方沖
2025,12,16,04:35,39.2,34.09167,135.43833,5,0.0,和歌山県北部
2025,12,16,04:36,13.1,23.84,121.65667,38,2.2,台湾付近
2025,12,16,04:36,19.1,39.11833,142.395,24,1.1,岩手県沖
2025,12,16,04:37,46.5,37.965,141.86167,51,1.3,宮城県沖
2025,12,16,04:42,12.3,34.92167,137.79,21,0.0,静岡県西部
2025,12,16,04:47,36.0,34.69667,141.23667,22,2.4,千葉県南東沖
2025,12,16,04:47,54.5,34.06833,135.29667,5,0.3,和歌山県北部
2025,12,16,04:49,20.1,41.38,142.44,26,1.5,青森県東方沖
2025,12,16,04:49,50.8,40.91667,143.01167,14,3.0,青森県東方沖
2025,12,16,04:55,50.8,41.04,142.21833,52,1.9,青森県東方沖
2025,12,16,04:58,45.1,40.91,142.93,6,-,青森県東方沖
2025,12,16,05:01,49.7,40.88167,143.02167,14,1.6,青森県東方沖
2025,12,16,05:02,16.7,42.15333,142.72,24,1.4,浦河沖
2025,12,16,05:02,53.7,40.96667,142.99333,15,1.7,青森県東方沖
2025,12,16,05:04,13.8,35.26,140.18167,26,1.5,千葉県南部
2025,12,16,05:04,17.5,40.88167,143.04667,9,1.1,青森県東方沖
2025,12,16,05:04,35.2,33.01667,130.57,9,-0.2,熊本県熊本地方
2025,12,16,05:09,59.3,37.07667,142.50167,10,1.4,福島県沖
2025,12,16,05:10,1.5,34.69667,141.23167,17,1.8,千葉県南東沖
2025,12,16,05:10,2.7,32.62167,131.965,38,0.5,日向灘
2025,12,16,05:11,46.3,37.61333,142.06167,19,1.7,福島県沖
2025,12,16,05:12,25.1,40.89167,143.04167,15,1.4,青森県東方沖
2025,12,16,05:14,46.0,41.14,143.205,20,3.1,青森県東方沖
2025,12,16,05:15,36.4,35.89667,137.75167,6,0.7,長野県南部
2025,12,16,05:17,13.2,40.90333,143.07,16,-,青森県東方沖
2025,12,16,05:18,10.0,37.04833,139.335,7,0.3,福島県会津
2025,12,16,05:18,10.4,41.22,142.75333,28,1.4,青森県東方沖
2025,12,16,05:18,15.4,37.05167,136.62667,8,0.5,石川県西方沖
2025,12,16,05:25,34.9,28.09,129.575,33,-,奄美大島近海
2025,12,16,05:25,43.9,34.69833,141.245,23,2.5,千葉県南東沖
2025,12,16,05:27,4.0,32.01833,131.845,28,0.5,日向灘
2025,12,16,05:27,45.2,41.22667,142.63833,33,1.3,青森県東方沖
2025,12,16,05:28,17.5,32.635,130.72167,7,-0.1,熊本県熊本地方
2025,12,16,05:28,23.0,40.88167,143.025,11,1.4,青森県東方沖
2025,12,16,05:30,25.3,40.965,143.04833,15,1.5,青森県東方沖
2025,12,16,05:30,36.1,39.42,143.66833,8,1.6,三陸沖
2025,12,16,05:30,48.2,40.91,143.02333,15,1.1,青森県東方沖
2025,12,16,05:31,6.0,40.94667,142.99167,16,1.5,青森県東方沖
2025,12,16,05:32,0.2,40.95333,142.91833,18,-,青森県東方沖
2025,12,16,05:32,15.6,32.97833,131.11667,8,0.0,熊本県阿蘇地方
2025,12,16,05:32,25.4,26.41833,129.88,49,2.8,沖縄本島近海
2025,12,16,05:36,24.8,35.53167,138.94,23,1.5,山梨県東部・富士五湖
2025,12,16,05:41,32.6,40.98,142.105,54,1.8,青森県東方沖
2025,12,16,05:43,14.9,35.65667,138.165,10,-0.1,長野県南部
2025,12,16,05:46,36.1,32.99167,131.105,5,0.0,熊本県阿蘇地方
2025,12,16,05:46,58.0,34.695,141.22167,20,1.5,千葉県南東沖
2025,12,16,05:46,58.4,32.98667,131.11667,10,0.6,熊本県阿蘇地方
2025,12,16,05:47,26.2,41.27167,142.585,40,1.6,青森県東方沖
2025,12,16,05:47,39.7,28.78167,129.65,27,3.4,奄美大島近海
2025,12,16,05:48,4.5,24.73333,122.38667,107,2.2,台湾付近
2025,12,16,05:49,42.9,40.91,143.04167,14,2.0,青森県東方沖
2025,12,16,05:50,3.0,34.12333,135.12667,4,-0.3,紀伊水道
2025,12,16,05:50,5.8,40.885,143.01333,13,1.8,青森県東方沖
2025,12,16,05:50,51.7,40.81833,143.005,10,-,青森県東方沖
2025,12,16,05:51,11.2,40.91167,143.07333,18,-,青森県東方沖
2025,12,16,05:52,18.0,36.74833,140.77833,13,0.7,茨城県沖
2025,12,16,05:52,23.4,37.83667,141.62,49,1.4,福島県沖
2025,12,16,05:55,31.6,36.71333,140.44833,100,2.0,茨城県北部
2025,12,16,05:55,34.7,28.04167,129.575,26,0.7,奄美大島近海
2025,12,16,05:55,46.9,25.24167,125.21,77,-,宮古島近海
2025,12,16,05:56,38.2,31.15333,131.57,23,1.0,大隅半島東方沖
2025,12,16,05:58,25.6,40.90333,143.20333,22,1.0,青森県東方沖
2025,12,16,05:58,26.6,33.015,131.08167,7,0.9,熊本県阿蘇地方
2025,12,16,05:59,5.8,40.94333,143.07,16,1.1,青森県東方沖
2025,12,16,05:59,24.0,37.55833,137.215,12,1.2,能登半島沖
2025,12,16,05:59,35.8,40.86333,143.02667,12,-,青森県東方沖
2025,12,16,06:02,45.5,35.79833,140.90667,30,1.1,千葉県東方沖
2025,12,16,06:03,12.3,33.02333,131.12333,7,0.4,熊本県阿蘇地方
2025,12,16,06:04,3.0,35.57833,140.22167,35,0.9,千葉県北西部
2025,12,16,06:04,21.4,26.20833,129.55,43,2.9,沖縄本島近海
2025,12,16,06:04,27.6,36.55,137.94667,9,-0.6,長野県北部
2025,12,16,06:04,31.5,37.745,141.565,51,1.5,福島県沖
2025,12,16,06:06,28.4,36.41333,140.61333,55,3.7,茨城県北部
2025,12,16,06:11,17.8,34.16,135.165,7,0.0,紀伊水道
2025,12,16,06:13,31.4,42.66667,143.26167,102,1.6,十勝地方南部
2025,12,16,06:16,41.0,40.91667,143.01167,18,1.8,青森県東方沖
2025,12,16,06:17,1.9,40.87833,142.85333,18,-,青森県東方沖
2025,12,16,06:18,45.3,37.29667,141.82167,39,1.1,福島県沖
2025,12,16,06:22,34.7,40.85333,143.00833,11,1.9,青森県東方沖
2025,12,16,06:24,50.1,41.05833,142.485,42,2.0,青森県東方沖
2025,12,16,06:29,39.2,33.085,130.51667,5,-0.2,福岡県筑後地方
2025,12,16,06:30,35.2,28.04667,129.57333,27,0.7,奄美大島近海
2025,12,16,06:31,44.6,34.06,135.28,8,0.1,和歌山県北部
2025,12,16,06:32,59.4,32.99,131.11833,10,1.7,熊本県阿蘇地方
2025,12,16,06:34,14.9,40.895,142.955,15,1.4,青森県東方沖
2025,12,16,06:34,47.1,32.99,131.12167,9,0.3,熊本県阿蘇地方
2025,12,16,06:35,8.7,33.48833,135.79833,28,0.2,和歌山県南部
2025,12,16,06:36,14.3,32.98833,131.11833,10,1.2,熊本県阿蘇地方
2025,12,16,06:36,46.7,32.985,131.11333,8,-,熊本県阿蘇地方
2025,12,16,06:37,20.9,32.98667,131.11667,10,1.0,熊本県阿蘇地方
2025,12,16,06:38,43.7,32.99,131.11833,10,1.9,熊本県阿蘇地方
2025,12,16,06:41,4.3,24.93667,123.93667,91,1.8,石垣島近海
2025,12,16,06:42,37.5,36.70667,140.60167,8,0.1,茨城県北部
2025,12,16,06:44,46.6,40.935,143.06833,16,4.1,青森県東方沖
2025,12,16,06:45,34.7,34.72333,140.63333,45,1.6,千葉県南東沖
2025,12,16,06:46,5.8,32.98833,131.09833,6,0.2,熊本県阿蘇地方
2025,12,16,06:48,4.4,40.98167,143.05833,17,1.9,青森県東方沖
2025,12,16,06:48,43.4,35.215,135.085,14,0.7,兵庫県南東部
2025,12,16,06:48,44.0,41.11,142.64667,35,2.4,青森県東方沖
2025,12,16,06:49,58.4,25.66333,125.84167,73,2.3,宮古島近海
2025,12,16,06:50,10.5,40.94167,143.07833,14,1.4,青森県東方沖
2025,12,16,06:50,27.8,32.99333,131.13167,10,0.2,熊本県阿蘇地方
2025,12,16,06:51,54.3,33.00167,131.09833,8,0.4,熊本県阿蘇地方
2025,12,16,06:52,26.6,41.22833,142.96333,27,-,青森県東方沖
2025,12,16,06:53,55.0,40.98833,142.97,20,1.4,青森県東方沖
2025,12,16,06:58,24.2,35.65833,138.16,13,0.5,長野県南部
2025,12,16,07:00,42.6,36.415,140.60833,54,0.9,茨城県北部
2025,12,16,07:02,26.3,31.18,131.54167,27,1.7,大隅半島東方沖
2025,12,16,07:02,34.8,36.705,140.61167,8,-0.1,茨城県北部
2025,12,16,07:04,2.0,41.23167,143.10833,24,-,青森県東方沖
2025,12,16,07:04,12.2,40.89,142.93667,15,2.3,青森県東方沖
2025,12,16,07:04,21.5,34.69167,141.23167,17,1.5,千葉県南東沖
2025,12,16,07:04,37.0,32.98833,131.11833,9,2.1,熊本県阿蘇地方
2025,12,16,07:06,35.3,40.87833,142.975,14,1.3,青森県東方沖
2025,12,16,07:08,29.2,32.04667,131.87,27,0.4,日向灘
2025,12,16,07:15,9.4,37.69833,141.85,41,2.7,福島県沖
2025,12,16,07:21,25.6,41.20833,143.17167,16,2.0,青森県東方沖
2025,12,16,07:22,35.7,32.99,131.11833,10,0.0,熊本県阿蘇地方
2025,12,16,07:22,40.2,40.84333,142.24333,50,1.1,青森県東方沖
2025,12,16,07:25,57.7,32.68,130.71,8,0.6,熊本県熊本地方
2025,12,16,07:26,43.3,41.06667,142.505,40,1.0,青森県東方沖
2025,12,16,07:27,25.4,37.81167,141.57333,47,1.0,福島県沖
2025,12,16,07:28,45.6,40.94667,143.08167,17,1.7,青森県東方沖
2025,12,16,07:28,53.4,39.605,143.49,10,1.7,三陸沖
2025,12,16,07:29,49.6,40.94667,143.04333,16,2.5,青森県東方沖
2025,12,16,07:31,10.7,40.96667,143.05667,18,1.6,青森県東方沖
2025,12,16,07:31,44.9,40.945,142.9,26,1.0,青森県東方沖
2025,12,16,07:31,46.7,32.99,131.11833,10,0.8,熊本県阿蘇地方
2025,12,16,07:32,24.0,34.11833,135.475,58,0.6,和歌山県北部
2025,12,16,07:33,26.8,40.92333,143.01167,14,1.9,青森県東方沖
2025,12,16,07:34,18.7,32.99167,131.11333,10,0.7,熊本県阿蘇地方
2025,12,16,07:34,51.7,40.95833,143.085,16,1.3,青森県東方沖
2025,12,16,07:34,55.0,39.85667,142.18333,13,1.2,岩手県沖
2025,12,16,07:40,7.9,37.055,136.63667,8,1.4,石川県西方沖
2025,12,16,07:40,19.0,30.025,130.43833,51,-,種子島近海
2025,12,16,07:45,4.9,40.96,142.92833,19,1.7,青森県東方沖
2025,12,16,07:45,10.8,30.655,138.58833,467,3.5,鳥島近海
2025,12,16,07:46,40.3,32.99167,131.12,9,0.5,熊本県阿蘇地方
2025,12,16,07:49,26.6,42.34833,144.50333,15,2.0,釧路沖
2025,12,16,07:49,57.9,34.03,135.25667,7,0.5,和歌山県北部
2025,12,16,07:50,11.6,40.94333,142.99667,22,1.2,青森県東方沖
2025,12,16,07:52,44.6,41.05333,142.48167,44,3.2,青森県東方沖
2025,12,16,07:55,33.8,40.955,143.09167,20,-,青森県東方沖
2025,12,16,07:57,10.4,37.32333,141.74167,38,1.4,福島県沖
2025,12,16,07:57,29.0,37.23167,136.755,10,0.8,石川県能登地方
2025,12,16,07:58,43.0,37.055,136.64667,11,0.8,石川県西方沖
2025,12,16,08:02,30.1,39.42167,143.665,14,1.8,三陸沖
2025,12,16,08:04,16.9,40.94167,143.01,18,1.4,青森県東方沖
2025,12,16,08:04,37.6,34.23167,135.15167,7,0.1,和歌山県北部
2025,12,16,08:05,38.3,37.87167,141.62667,49,1.7,福島県沖
2025,12,16,08:07,24.3,40.68667,142.45833,37,1.2,青森県東方沖
2025,12,16,08:08,20.6,40.88,142.99667,7,1.6,青森県東方沖
2025,12,16,08:08,59.5,40.93833,143.075,15,1.4,青森県東方沖
2025,12,16,08:10,45.6,35.83667,140.90833,27,1.4,千葉県東方沖
2025,12,16,08:12,1.3,41.055,142.49333,39,1.6,青森県東方沖
2025,12,16,08:14,17.0,37.05333,140.725,11,0.3,福島県浜通り
2025,12,16,08:14,48.1,36.00333,137.56833,4,0.9,岐阜県飛騨地方
2025,12,16,08:14,59.0,40.94333,143.00833,13,1.4,青森県東方沖
2025,12,16,08:15,36.7,32.99167,131.11667,10,0.6,熊本県阿蘇地方
2025,12,16,08:16,17.3,40.90667,143.235,19,2.4,青森県東方沖
2025,12,16,08:18,6.5,32.98833,131.11667,10,1.1,熊本県阿蘇地方
2025,12,16,08:22,35.8,40.98333,142.96833,21,1.3,青森県東方沖
2025,12,16,08:22,52.0,35.465,136.855,9,0.1,岐阜県美濃中西部
2025,12,16,08:25,21.6,29.33167,129.465,8,1.9,トカラ列島近海
2025,12,16,08:28,51.8,31.85,130.99167,3,-,宮崎県南部山沿い
2025,12,16,08:30,31.6,40.93333,143.00167,15,1.4,青森県東方沖
2025,12,16,08:31,39.6,36.16833,143.775,27,1.7,関東東方沖
2025,12,16,08:33,58.6,37.355,144.42333,47,1.8,福島県沖
2025,12,16,08:34,25.6,29.08333,130.155,43,1.5,奄美大島北東沖
2025,12,16,08:34,36.4,35.86333,140.46333,37,1.1,千葉県北西部
2025,12,16,08:34,56.7,32.955,131.055,8,1.9,熊本県阿蘇地方
2025,12,16,08:35,12.4,28.04,129.57833,25,1.0,奄美大島近海
2025,12,16,08:35,16.2,38.65333,144.85167,25,2.6,三陸沖
2025,12,16,08:36,38.2,32.03333,130.94333,8,0.1,宮崎県南部山沿い
2025,12,16,08:39,34.6,36.89,139.41667,4,0.4,栃木県北部
2025,12,16,08:42,48.2,40.98167,142.11667,54,1.1,青森県東方沖
