year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,20,00:04,36.6,39.98833,141.955,50,1.4,岩手県沿岸北部
2025,12,20,00:05,52.2,35.365,133.735,11,0.0,鳥取県中部
2025,12,20,00:07,44.6,37.795,142.17333,36,1.3,福島県沖
2025,12,20,00:08,34.0,39.20833,143.75833,9,1.2,三陸沖
2025,12,20,00:11,50.3,42.30833,144.52667,14,1.6,釧路沖
2025,12,20,00:11,51.2,40.80667,143.035,6,1.9,青森県東方沖
2025,12,20,00:12,50.1,37.43667,141.61333,44,2.3,福島県沖
2025,12,20,00:13,0.6,32.99167,131.12667,7,0.2,熊本県阿蘇地方
2025,12,20,00:14,42.5,37.03833,136.62833,5,0.9,石川県西方沖
2025,12,20,00:18,48.9,39.19833,143.765,21,2.0,三陸沖
2025,12,20,00:18,50.8,37.79167,142.18,35,1.1,福島県沖
2025,12,20,00:20,40.7,28.015,129.59167,22,1.2,奄美大島近海
2025,12,20,00:21,30.0,38.79667,142.395,35,1.3,宮城県沖
2025,12,20,00:25,21.5,32.63667,130.64167,6,-0.2,熊本県熊本地方
2025,12,20,00:25,31.7,37.05167,136.615,11,-,石川県西方沖
2025,12,20,00:28,28.1,42.61333,139.07,29,2.5,北海道南西沖
2025,12,20,00:28,53.1,32.52,130.66833,10,0.7,熊本県熊本地方
2025,12,20,00:29,20.8,32.03333,130.94667,9,0.1,宮崎県南部山沿い
2025,12,20,00:36,46.1,44.78167,142.26,8,1.0,上川地方北部
2025,12,20,00:38,55.2,36.43167,139.77167,88,0.8,栃木県南部
2025,12,20,00:39,3.9,35.02833,138.00333,14,0.8,静岡県西部
2025,12,20,00:39,19.4,40.875,142.98,5,1.8,青森県東方沖
2025,12,20,00:45,51.2,43.94667,147.97333,96,3.9,択捉島南東沖
2025,12,20,00:46,23.8,24.66333,124.44167,9,0.7,石垣島近海
2025,12,20,00:52,38.4,32.30167,131.08,14,0.2,熊本県球磨地方
2025,12,20,00:54,23.9,35.535,136.41167,13,-0.2,岐阜県美濃中西部
2025,12,20,00:55,55.8,34.69333,134.90833,12,0.8,播磨灘
2025,12,20,00:59,49.4,23.41333,121.52667,31,3.3,台湾付近
2025,12,20,01:00,1.5,35.16333,137.09,12,0.0,愛知県西部
2025,12,20,01:04,23.3,40.88333,143.02833,11,1.3,青森県東方沖
2025,12,20,01:05,16.6,29.71,129.825,7,0.7,トカラ列島近海
2025,12,20,01:05,36.3,29.715,129.815,7,0.6,トカラ列島近海
2025,12,20,01:05,47.4,40.79,142.27833,49,1.0,青森県東方沖
2025,12,20,01:08,17.0,35.115,137.62333,15,-0.1,愛知県東部
2025,12,20,01:08,41.9,37.31,141.91,36,0.8,福島県沖
2025,12,20,01:15,53.1,29.71,129.825,8,1.2,トカラ列島近海
2025,12,20,01:15,55.1,37.795,142.17,38,2.3,福島県沖
2025,12,20,01:18,1.8,34.04333,135.31833,7,0.1,和歌山県北部
2025,12,20,01:20,24.2,28.07333,129.52833,27,0.8,奄美大島近海
2025,12,20,01:22,33.0,37.63667,139.21167,9,0.0,新潟県下越地方
2025,12,20,01:23,57.4,37.74333,142.315,27,1.3,福島県沖
2025,12,20,01:26,20.0,32.33,130.94667,39,0.2,熊本県球磨地方
2025,12,20,01:26,41.4,29.70167,129.83667,2,0.4,トカラ列島近海
2025,12,20,01:27,15.2,29.705,129.83333,2,0.1,トカラ列島近海
2025,12,20,01:31,33.6,34.76333,138.53333,23,0.7,駿河湾
2025,12,20,01:31,39.0,37.91,141.66,49,0.9,宮城県沖
2025,12,20,01:31,54.6,33.03,131.15333,7,0.1,熊本県阿蘇地方
2025,12,20,01:33,37.3,33.91167,135.53333,43,1.2,和歌山県南部
2025,12,20,01:34,40.7,40.905,143.23,18,2.0,青森県東方沖
2025,12,20,01:35,47.5,37.79333,142.175,35,1.2,福島県沖
2025,12,20,01:36,18.9,40.965,142.94667,19,1.4,青森県東方沖
2025,12,20,01:36,49.1,41.10833,142.10167,55,2.6,青森県東方沖
2025,12,20,01:37,17.6,35.44667,139.20667,20,0.2,神奈川県西部
2025,12,20,01:38,6.0,35.36333,133.86667,10,0.2,鳥取県中部
2025,12,20,01:42,24.1,39.72167,143.215,11,1.8,三陸沖
2025,12,20,01:43,14.3,36.36833,137.23,10,-0.1,岐阜県飛騨地方
2025,12,20,01:44,36.9,40.78,143.59333,50,0.9,青森県東方沖
2025,12,20,01:49,34.3,27.86833,129.575,31,1.5,奄美大島近海
2025,12,20,01:49,52.9,27.81,129.665,18,1.4,奄美大島近海
2025,12,20,01:51,2.4,33.015,130.56167,12,-0.3,熊本県熊本地方
2025,12,20,01:57,31.0,36.41833,138.045,8,-0.6,長野県中部
2025,12,20,02:04,43.3,41.27167,142.8,26,0.9,青森県東方沖
