year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,13,00:00,6.6,34.73333,141.12833,9,1.9,千葉県南東沖
2025,12,13,00:01,18.4,34.62,141.19167,18,1.9,千葉県南東沖
2025,12,13,00:01,30.0,37.96667,142.40667,31,1.0,宮城県沖
2025,12,13,00:02,44.4,40.95667,142.09167,54,1.3,青森県東方沖
2025,12,13,00:05,18.2,40.92667,143.04833,15,1.7,青森県東方沖
2025,12,13,00:05,35.0,37.06833,140.62667,15,0.4,福島県中通り
2025,12,13,00:05,39.3,40.84,143.18167,22,2.2,青森県東方沖
2025,12,13,00:05,58.3,41.155,142.61667,38,2.1,青森県東方沖
2025,12,13,00:06,26.9,37.52167,137.19167,10,0.9,能登半島沖
2025,12,13,00:07,10.2,40.85333,143.19333,14,3.1,青森県東方沖
2025,12,13,00:08,4.8,40.93167,143.05833,14,2.6,青森県東方沖
2025,12,13,00:09,14.2,37.83167,141.615,48,1.3,福島県沖
2025,12,13,00:09,20.2,41.0,143.015,17,1.5,青森県東方沖
2025,12,13,00:11,50.5,37.84,141.61667,48,1.3,福島県沖
2025,12,13,00:12,25.4,41.21,142.61333,38,1.3,青森県東方沖
2025,12,13,00:12,34.1,40.79167,143.01,15,2.2,青森県東方沖
2025,12,13,00:13,30.9,40.99167,142.97,19,1.8,青森県東方沖
2025,12,13,00:13,48.6,40.82167,143.05833,8,2.5,青森県東方沖
2025,12,13,00:15,32.8,36.84167,140.58333,8,0.1,茨城県北部
2025,12,13,00:17,23.8,40.77833,142.61833,38,1.5,青森県東方沖
2025,12,13,00:17,30.2,32.98833,131.13,8,1.0,熊本県阿蘇地方
2025,12,13,00:18,49.8,32.98667,131.125,10,0.5,熊本県阿蘇地方
2025,12,13,00:19,19.5,37.8,141.76,52,1.7,福島県沖
2025,12,13,00:19,41.3,40.915,143.06167,15,1.6,青森県東方沖
2025,12,13,00:23,57.5,41.195,142.54833,43,2.1,青森県東方沖
2025,12,13,00:24,27.5,34.24667,135.46333,6,-0.2,和歌山県北部
2025,12,13,00:24,37.8,40.955,142.95167,19,2.0,青森県東方沖
2025,12,13,00:25,28.0,40.78,142.98833,35,1.3,青森県東方沖
2025,12,13,00:26,45.1,40.87,142.935,15,1.9,青森県東方沖
2025,12,13,00:27,33.9,40.81333,143.005,8,2.4,青森県東方沖
2025,12,13,00:29,16.9,43.45667,142.97667,6,1.5,十勝地方北部
2025,12,13,00:29,42.2,27.61167,129.54333,21,1.8,奄美大島近海
2025,12,13,00:31,29.9,40.96833,142.95667,17,1.7,青森県東方沖
2025,12,13,00:31,38.3,39.06333,140.885,9,0.9,岩手県内陸南部
2025,12,13,00:35,14.0,34.20833,135.145,6,0.5,紀伊水道
2025,12,13,00:35,27.7,38.02167,144.90333,29,2.3,三陸沖
2025,12,13,00:41,27.9,40.825,143.01167,12,2.0,青森県東方沖
2025,12,13,00:42,1.0,41.05,142.42833,42,1.3,青森県東方沖
2025,12,13,00:42,41.8,32.505,131.57833,15,1.7,宮崎県北部平野部
2025,12,13,00:44,0.2,41.08667,143.125,26,1.4,青森県東方沖
2025,12,13,00:44,28.7,40.72667,142.93333,19,1.9,青森県東方沖
2025,12,13,00:46,2.6,32.995,131.12833,9,0.3,熊本県阿蘇地方
2025,12,13,00:46,26.1,40.86333,143.04833,11,1.6,青森県東方沖
2025,12,13,00:48,52.2,40.90667,142.90833,14,1.6,青森県東方沖
2025,12,13,00:49,37.4,40.94,142.94,16,2.2,青森県東方沖
2025,12,13,00:49,54.5,39.65167,141.90833,50,0.9,岩手県沿岸北部
2025,12,13,00:50,12.6,34.79333,137.625,18,0.7,静岡県西部
2025,12,13,00:50,28.8,40.94167,142.915,19,1.4,青森県東方沖
2025,12,13,00:50,41.8,34.615,141.20167,22,1.7,千葉県南東沖
2025,12,13,00:52,33.6,40.85667,142.985,14,2.9,青森県東方沖
2025,12,13,00:54,58.2,40.88,142.94,18,2.1,青森県東方沖
2025,12,13,00:55,37.6,41.04167,142.21667,51,1.3,青森県東方沖
2025,12,13,00:58,35.6,37.52,145.22,55,2.5,福島県沖
2025,12,13,00:59,2.2,35.07333,139.985,71,1.3,千葉県南部
2025,12,13,01:00,55.9,40.98667,142.945,18,2.2,青森県東方沖
2025,12,13,01:01,0.2,41.215,141.29833,7,0.6,青森県下北地方
2025,12,13,01:02,5.8,40.89,142.98667,14,1.8,青森県東方沖
2025,12,13,01:02,35.5,40.90833,143.00667,18,1.8,青森県東方沖
2025,12,13,01:03,49.4,40.905,142.95833,16,1.5,青森県東方沖
2025,12,13,01:04,46.3,40.93667,142.925,17,2.0,青森県東方沖
2025,12,13,01:06,3.5,40.905,143.06667,16,1.7,青森県東方沖
2025,12,13,01:06,32.7,41.05,142.5,41,1.9,青森県東方沖
2025,12,13,01:10,54.0,41.09833,143.255,15,2.2,青森県東方沖
2025,12,13,01:11,39.7,40.92667,142.915,19,2.1,青森県東方沖
2025,12,13,01:13,8.9,40.95667,142.94333,19,1.5,青森県東方沖
2025,12,13,01:13,28.2,40.845,143.02,15,1.5,青森県東方沖
2025,12,13,01:13,41.8,37.15333,142.25,14,1.3,福島県沖
2025,12,13,01:14,35.8,40.93667,142.93,16,-,青森県東方沖
2025,12,13,01:15,25.6,40.93667,143.01,18,1.7,青森県東方沖
2025,12,13,01:16,41.2,40.95667,143.07333,17,2.0,青森県東方沖
2025,12,13,01:18,54.0,40.90833,142.11667,55,3.5,青森県東方沖
2025,12,13,01:21,4.4,40.57833,143.96,20,2.5,三陸沖
2025,12,13,01:22,4.1,40.97833,142.97833,18,2.3,青森県東方沖
2025,12,13,01:23,15.2,39.75833,143.25167,10,1.2,三陸沖
2025,12,13,01:23,24.5,37.22167,136.84833,9,1.1,石川県能登地方
2025,12,13,01:23,55.4,36.76833,142.85667,19,1.4,福島県沖
2025,12,13,01:26,11.4,32.70167,135.845,35,1.6,和歌山県南方沖
2025,12,13,01:26,24.3,40.94333,143.06167,15,1.9,青森県東方沖
2025,12,13,01:27,12.8,37.43333,141.925,37,1.2,福島県沖
2025,12,13,01:28,0.9,40.83667,143.015,14,2.1,青森県東方沖
2025,12,13,01:29,30.5,44.12333,141.60833,0,-,北海道西方沖
2025,12,13,01:30,17.6,40.99667,142.975,19,1.5,青森県東方沖
2025,12,13,01:31,31.7,40.88333,143.03333,14,1.6,青森県東方沖
2025,12,13,01:32,25.1,32.65,130.66,9,0.8,熊本県熊本地方
2025,12,13,01:34,4.8,41.185,142.31333,53,1.5,青森県東方沖
2025,12,13,01:34,35.2,34.07667,135.33833,10,-0.3,和歌山県北部
2025,12,13,01:34,40.8,41.00333,142.08167,53,1.2,青森県東方沖
2025,12,13,01:35,7.7,40.89167,143.015,20,1.4,青森県東方沖
2025,12,13,01:36,55.9,40.975,143.035,18,-,青森県東方沖
2025,12,13,01:37,12.7,40.98667,143.06833,17,1.9,青森県東方沖
2025,12,13,01:38,20.7,40.87833,142.955,16,1.6,青森県東方沖
2025,12,13,01:39,40.5,40.975,143.00667,17,1.9,青森県東方沖
2025,12,13,01:40,35.7,40.96333,142.93333,20,1.3,青森県東方沖
2025,12,13,01:41,27.9,41.16667,142.86833,26,1.2,青森県東方沖
2025,12,13,01:45,28.1,33.96833,135.06333,7,0.5,紀伊水道
2025,12,13,01:46,45.7,40.02667,140.765,6,0.4,秋田県内陸北部
2025,12,13,01:49,10.4,40.89333,142.92,17,3.2,青森県東方沖
2025,12,13,01:51,26.4,40.83667,143.025,9,2.1,青森県東方沖
2025,12,13,01:52,28.4,33.53167,135.85667,39,0.6,和歌山県南方沖
2025,12,13,01:52,33.7,40.87833,143.06667,12,1.6,青森県東方沖
2025,12,13,01:54,33.1,40.89,142.99833,16,1.5,青森県東方沖
2025,12,13,01:55,20.5,34.10167,135.36833,6,-0.1,和歌山県北部
2025,12,13,01:57,11.6,34.06667,135.31833,10,0.0,和歌山県北部
2025,12,13,01:58,11.7,40.93167,143.065,16,2.0,青森県東方沖
2025,12,13,02:00,4.9,32.655,130.69,11,0.9,熊本県熊本地方
2025,12,13,02:01,25.7,40.90167,142.99,15,1.6,青森県東方沖
2025,12,13,02:02,24.4,40.94333,143.00333,22,1.1,青森県東方沖
2025,12,13,02:03,39.9,34.92667,136.89167,15,1.0,愛知県西部
2025,12,13,02:03,53.5,40.92667,142.94,20,3.5,青森県東方沖
2025,12,13,02:06,10.2,34.33833,137.01,358,2.6,遠州灘
2025,12,13,02:06,17.5,40.86333,143.02,13,2.3,青森県東方沖
2025,12,13,02:07,25.7,43.39667,142.285,176,2.1,空知地方中部
2025,12,13,02:08,24.3,34.39167,140.10333,37,1.8,房総半島南方沖
2025,12,13,02:09,57.8,40.97,143.065,17,1.7,青森県東方沖
2025,12,13,02:10,22.3,40.91167,142.925,19,1.9,青森県東方沖
2025,12,13,02:11,1.1,40.88667,142.95,16,1.7,青森県東方沖
2025,12,13,02:11,43.1,37.435,141.475,44,1.2,福島県沖
2025,12,13,02:13,32.3,31.84833,130.78,7,0.6,鹿児島県薩摩地方
2025,12,13,02:15,32.4,40.87833,142.385,48,2.6,青森県東方沖
2025,12,13,02:17,38.0,24.52333,122.68,87,-,与那国島近海
2025,12,13,02:19,32.9,40.995,142.965,18,2.0,青森県東方沖
2025,12,13,02:19,56.6,32.31,131.075,11,0.6,熊本県球磨地方
2025,12,13,02:26,59.9,40.96833,142.95833,21,1.3,青森県東方沖
2025,12,13,02:27,25.9,40.92,142.97833,18,-,青森県東方沖
2025,12,13,02:27,39.5,40.80833,143.30667,10,1.8,青森県東方沖
2025,12,13,02:28,28.1,40.89333,142.96,13,1.7,青森県東方沖
2025,12,13,02:29,43.8,40.94667,143.05167,16,1.6,青森県東方沖
2025,12,13,02:29,46.0,36.49167,138.025,3,-0.6,長野県北部
2025,12,13,02:30,11.2,37.915,141.70833,55,1.3,宮城県沖
