year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,12,04:47,40.6,40.43667,140.89833,5,-0.3,青森県三八上北地方
2025,12,12,04:48,19.0,34.945,136.975,16,2.0,愛知県西部
2025,12,12,04:48,39.4,34.85,140.12667,56,1.4,千葉県南東沖
2025,12,12,04:50,19.1,34.61,136.3,40,0.7,三重県中部
2025,12,12,04:51,22.8,40.81833,142.29667,44,0.7,青森県東方沖
2025,12,12,04:52,15.5,35.78167,137.53,6,0.2,長野県南部
2025,12,12,04:52,57.6,34.15333,135.18,8,0.0,紀伊水道
2025,12,12,05:02,32.8,33.745,132.25333,47,1.1,伊予灘
2025,12,12,05:10,17.7,40.99,143.20167,23,-,青森県東方沖
2025,12,12,05:10,40.4,41.2,142.73167,29,1.4,青森県東方沖
2025,12,12,05:14,28.6,40.43833,140.90167,5,-0.1,青森県三八上北地方
2025,12,12,05:14,50.1,34.205,135.13833,6,0.4,紀伊水道
2025,12,12,05:16,30.1,36.225,141.06,35,1.3,茨城県沖
2025,12,12,05:16,41.8,38.865,141.66833,64,1.6,宮城県沖
2025,12,12,05:18,13.6,37.84667,141.56167,48,1.1,福島県沖
2025,12,12,05:19,50.8,40.76667,142.56,34,1.3,青森県東方沖
2025,12,12,05:21,52.3,41.07833,142.97333,22,-,青森県東方沖
2025,12,12,05:23,44.7,37.82833,141.59667,48,1.4,福島県沖
2025,12,12,05:24,28.3,23.25833,120.45667,0,4.0,台湾付近
2025,12,12,05:25,35.7,35.87,137.99833,8,0.4,長野県南部
2025,12,12,05:31,2.9,37.52333,141.775,52,1.2,福島県沖
2025,12,12,05:32,32.4,41.14833,143.23,15,1.4,青森県東方沖
2025,12,12,05:43,56.4,28.35333,129.505,14,0.6,奄美大島近海
2025,12,12,05:48,43.0,37.81833,141.585,48,1.2,福島県沖
2025,12,12,05:57,55.3,38.25,142.1,40,1.6,宮城県沖
2025,12,12,05:59,30.5,24.83167,121.90667,31,2.3,台湾付近
2025,12,12,06:00,33.1,24.79667,125.03,11,-,宮古島近海
2025,12,12,06:01,20.9,40.8,143.3,6,1.9,青森県東方沖
2025,12,12,06:03,31.8,36.56333,137.91833,11,0.3,長野県北部
2025,12,12,06:06,8.0,41.10667,143.35167,20,1.4,青森県東方沖
2025,12,12,06:11,17.6,40.89833,143.22167,19,2.9,青森県東方沖
2025,12,12,06:12,12.4,32.98167,131.12167,6,0.0,熊本県阿蘇地方
2025,12,12,06:14,37.9,33.86833,134.79333,15,0.6,紀伊水道
2025,12,12,06:15,21.0,41.56,142.65333,31,2.3,青森県東方沖
2025,12,12,06:17,4.1,42.94167,146.01333,35,2.4,根室半島南東沖
2025,12,12,06:19,15.3,41.065,142.49167,42,1.8,青森県東方沖
2025,12,12,06:21,28.8,32.03167,130.94333,9,0.6,宮崎県南部山沿い
2025,12,12,06:24,21.3,36.60667,139.435,9,0.4,栃木県北部
2025,12,12,06:25,19.5,41.18167,142.28833,49,1.7,青森県東方沖
2025,12,12,06:32,19.0,31.81333,130.30333,8,0.0,鹿児島県薩摩地方
2025,12,12,06:36,46.9,41.28333,142.41,47,1.1,青森県東方沖
2025,12,12,06:39,52.1,40.98667,143.16167,21,3.8,青森県東方沖
2025,12,12,06:45,7.3,40.99667,143.15667,19,1.8,青森県東方沖
2025,12,12,06:46,25.1,36.01,140.24333,40,0.7,茨城県南部
2025,12,12,06:46,50.3,40.99833,143.16667,19,1.2,青森県東方沖
2025,12,12,06:52,52.6,35.855,137.30167,6,1.0,岐阜県飛騨地方
2025,12,12,06:53,57.1,43.36333,143.82833,11,0.6,十勝地方北部
2025,12,12,06:53,58.3,28.67167,128.69333,139,2.1,トカラ列島近海
2025,12,12,06:56,5.2,34.15333,135.17167,10,0.3,紀伊水道
2025,12,12,06:58,5.1,39.445,142.65333,28,1.4,岩手県沖
2025,12,12,06:59,49.6,40.9,143.21667,16,1.6,青森県東方沖
2025,12,12,07:00,34.8,32.14667,130.435,7,0.1,熊本県天草・芦北地方
2025,12,12,07:02,35.6,36.60333,139.405,8,0.4,栃木県北部
2025,12,12,07:05,32.9,32.41,130.93167,16,0.1,熊本県球磨地方
2025,12,12,07:08,5.7,33.00167,131.10333,9,1.3,熊本県阿蘇地方
2025,12,12,07:09,2.3,40.88833,143.24167,21,2.5,青森県東方沖
2025,12,12,07:09,17.0,40.99333,143.15333,21,-,青森県東方沖
2025,12,12,07:09,19.8,40.99833,143.16667,16,5.0,青森県東方沖
2025,12,12,07:10,37.3,43.375,141.55333,7,3.5,石狩地方北部
2025,12,12,07:13,12.7,40.89333,143.25333,12,2.3,青森県東方沖
2025,12,12,07:14,28.3,40.58667,142.66,31,1.6,青森県東方沖
2025,12,12,07:16,42.9,40.99,143.16,19,1.5,青森県東方沖
2025,12,12,07:17,10.6,36.47333,141.19333,36,2.1,茨城県沖
2025,12,12,07:19,53.6,40.99,143.15333,19,1.6,青森県東方沖
2025,12,12,07:20,23.1,36.405,140.02,110,1.2,栃木県南部
2025,12,12,07:24,57.3,34.62667,140.26667,48,1.3,千葉県南東沖
2025,12,12,07:26,45.1,23.85667,122.72833,18,2.1,与那国島近海
2025,12,12,07:27,28.0,35.73667,140.895,12,2.9,千葉県東方沖
2025,12,12,07:28,38.3,41.26167,142.17333,52,2.3,青森県東方沖
2025,12,12,07:29,28.3,41.01833,143.175,17,-,青森県東方沖
2025,12,12,07:29,34.0,40.88333,143.1,18,1.8,青森県東方沖
2025,12,12,07:30,15.1,40.895,143.21333,11,-,青森県東方沖
2025,12,12,07:31,50.6,43.37167,141.58167,4,1.0,石狩地方北部
2025,12,12,07:32,22.3,40.995,143.165,19,1.2,青森県東方沖
2025,12,12,07:32,55.7,41.19167,143.175,23,-,青森県東方沖
2025,12,12,07:33,31.5,37.17333,142.09333,22,1.2,福島県沖
2025,12,12,07:36,8.0,39.47667,142.38167,36,1.3,岩手県沖
2025,12,12,07:37,25.1,26.60833,127.965,39,0.9,沖縄本島近海
2025,12,12,07:37,45.8,36.93833,136.71667,6,1.7,石川県西方沖
2025,12,12,07:41,6.0,40.99167,143.19833,19,3.1,青森県東方沖
2025,12,12,07:44,32.4,40.89833,143.23167,18,1.3,青森県東方沖
2025,12,12,07:46,7.7,40.43333,140.89667,5,0.5,青森県三八上北地方
2025,12,12,07:47,12.3,35.49333,139.06667,17,0.1,神奈川県西部
2025,12,12,07:49,36.3,36.15333,137.97667,8,0.3,長野県中部
2025,12,12,07:49,41.8,32.44333,130.55667,12,0.0,熊本県天草・芦北地方
2025,12,12,07:53,3.5,36.61667,139.39333,9,1.4,栃木県北部
2025,12,12,07:54,10.5,24.31833,122.98,47,2.6,与那国島近海
2025,12,12,07:56,17.3,43.055,146.24833,15,-,根室半島南東沖
2025,12,12,07:56,21.1,43.02333,146.075,31,1.7,根室半島南東沖
2025,12,12,07:57,31.2,40.74167,142.12833,53,1.1,青森県東方沖
2025,12,12,08:02,51.5,42.17,143.30333,42,0.6,十勝地方南部
2025,12,12,08:03,22.5,32.98333,131.09167,10,0.6,熊本県阿蘇地方
2025,12,12,08:07,29.0,41.09833,142.82333,27,1.6,青森県東方沖
2025,12,12,08:18,22.5,34.11,135.11333,7,0.1,紀伊水道
2025,12,12,08:18,39.1,32.98667,131.12,8,0.5,熊本県阿蘇地方
2025,12,12,08:21,9.0,33.30333,133.37167,27,0.8,土佐湾
2025,12,12,08:21,50.9,32.78,130.81167,10,0.4,熊本県熊本地方
2025,12,12,08:23,44.5,35.25667,137.77833,17,0.6,長野県南部
2025,12,12,08:30,33.1,32.96833,130.41667,11,1.8,有明海
2025,12,12,08:34,50.4,37.40333,141.68333,44,2.0,福島県沖
2025,12,12,08:35,34.9,40.89833,143.21833,16,1.5,青森県東方沖
2025,12,12,08:35,46.6,24.19,123.96,18,1.3,西表島付近
2025,12,12,08:37,48.1,38.56333,142.02667,39,1.0,宮城県沖
2025,12,12,08:47,27.4,41.2,142.54833,39,1.4,青森県東方沖
2025,12,12,08:48,53.3,40.89833,143.225,18,1.1,青森県東方沖
2025,12,12,08:51,13.6,40.97,143.17167,18,1.2,青森県東方沖
2025,12,12,08:51,53.1,40.99667,143.17167,17,1.1,青森県東方沖
2025,12,12,08:53,13.4,41.12167,142.805,28,1.1,青森県東方沖
2025,12,12,08:54,21.4,40.93167,143.03833,20,3.8,青森県東方沖
2025,12,12,08:56,20.6,40.925,143.04167,19,2.1,青森県東方沖
2025,12,12,08:56,33.5,42.34,144.49,4,3.6,釧路沖
2025,12,12,09:08,40.5,40.915,143.335,18,-,青森県東方沖
2025,12,12,09:08,47.4,40.90833,143.34,19,1.6,青森県東方沖
2025,12,12,09:11,38.1,33.665,135.505,16,0.5,和歌山県南部
2025,12,12,09:12,51.5,32.035,130.94333,8,0.4,宮崎県南部山沿い
2025,12,12,09:14,27.4,34.15833,135.19667,3,-0.5,和歌山県北部
2025,12,12,09:15,51.2,42.33667,144.49167,7,1.9,釧路沖
2025,12,12,09:19,37.6,41.18833,142.60333,41,2.2,青森県東方沖
2025,12,12,09:19,46.8,39.995,140.57,5,0.5,秋田県内陸北部
2025,12,12,09:22,8.1,41.05,143.14833,20,1.2,青森県東方沖
2025,12,12,09:22,49.3,37.83833,141.62167,46,1.2,福島県沖
2025,12,12,09:25,21.7,34.16167,135.935,6,0.1,奈良県
2025,12,12,09:26,11.4,35.725,136.87833,4,0.4,岐阜県美濃中西部
2025,12,12,09:31,11.9,33.06167,130.25333,10,1.0,有明海
2025,12,12,09:38,58.5,40.81,142.47,37,1.0,青森県東方沖
2025,12,12,09:39,32.0,37.93167,142.47,24,1.7,宮城県沖
2025,12,12,09:41,42.6,37.67,141.67667,51,1.5,福島県沖
2025,12,12,09:45,39.7,34.075,135.32,9,1.2,和歌山県北部
2025,12,12,09:46,17.9,40.655,143.66833,17,3.0,三陸沖
2025,12,12,09:47,20.9,33.07833,131.18,5,0.7,熊本県阿蘇地方
2025,12,12,09:50,8.6,35.95,141.14,23,1.2,茨城県沖
2025,12,12,09:51,34.5,35.39,135.955,12,0.8,滋賀県北部
2025,12,12,09:53,50.2,33.065,131.16167,8,0.8,熊本県阿蘇地方
2025,12,12,09:54,54.7,33.84,134.95333,11,0.6,紀伊水道
2025,12,12,09:55,30.2,32.035,130.94333,8,0.8,宮崎県南部山沿い
2025,12,12,09:59,42.5,35.78333,137.53,8,0.5,長野県南部
2025,12,12,10:03,39.5,37.09667,136.43833,8,2.9,石川県西方沖
2025,12,12,10:06,28.6,41.31833,142.765,12,1.5,青森県東方沖
2025,12,12,10:09,22.4,33.48,131.83833,74,-,伊予灘
2025,12,12,10:11,15.1,24.39333,124.06167,18,-,石垣島近海
2025,12,12,10:12,25.3,40.99167,143.14667,20,2.0,青森県東方沖
2025,12,12,10:13,59.5,39.62833,142.11167,47,1.0,岩手県沖
2025,12,12,10:23,13.8,35.04667,135.81833,11,0.8,京都府南部
2025,12,12,10:24,28.9,34.61,135.46333,15,1.3,大阪府南部
2025,12,12,10:25,1.4,40.435,140.9,6,0.7,青森県三八上北地方
2025,12,12,10:26,39.2,32.90667,129.80833,11,-0.1,長崎県南西部
2025,12,12,10:28,7.3,36.26167,140.93167,41,1.3,茨城県沖
2025,12,12,10:30,5.1,37.85333,141.80167,41,1.1,宮城県沖
2025,12,12,10:30,28.5,41.0,143.20333,16,1.4,青森県東方沖
2025,12,12,10:31,13.1,32.275,130.74833,9,1.0,熊本県球磨地方
2025,12,12,10:37,52.2,35.68833,137.54,9,1.5,長野県南部
2025,12,12,10:40,6.2,36.3,141.78833,15,1.9,茨城県沖
2025,12,12,10:42,0.1,40.99333,142.71667,31,1.8,青森県東方沖
2025,12,12,10:42,41.1,36.62333,139.405,6,0.2,栃木県北部
2025,12,12,10:44,3.3,42.33667,144.49167,11,1.8,釧路沖
2025,12,12,10:44,59.8,35.845,136.53333,13,0.7,福井県嶺北
2025,12,12,10:49,24.1,41.025,142.53333,42,1.3,青森県東方沖
2025,12,12,10:52,19.1,41.05833,142.45667,42,1.1,青森県東方沖
2025,12,12,10:54,12.7,35.86833,140.75167,20,1.6,千葉県東方沖
2025,12,12,10:55,23.7,40.99833,142.255,50,1.5,青森県東方沖
2025,12,12,10:55,57.7,33.84667,134.95667,13,0.6,紀伊水道
2025,12,12,11:05,25.4,40.87833,143.035,10,2.2,青森県東方沖
2025,12,12,11:07,37.2,37.83333,141.60833,48,1.0,福島県沖
2025,12,12,11:10,31.4,40.75333,142.62,33,1.1,青森県東方沖
2025,12,12,11:11,13.2,34.21167,135.13333,7,1.0,紀伊水道
2025,12,12,11:11,43.9,37.025,142.06667,18,2.9,福島県沖
2025,12,12,11:17,50.8,39.93,145.215,28,2.5,三陸沖
2025,12,12,11:20,27.9,32.22,131.55167,15,0.6,宮崎県北部平野部
2025,12,12,11:20,41.0,36.39333,137.95167,11,0.7,長野県中部
2025,12,12,11:21,45.1,40.37833,140.87167,4,0.2,秋田県内陸北部
2025,12,12,11:26,29.4,35.47167,138.975,25,0.8,山梨県東部・富士五湖
2025,12,12,11:27,41.9,38.73667,141.57167,56,0.8,宮城県北部
2025,12,12,11:28,9.4,42.33833,144.495,7,1.8,釧路沖
2025,12,12,11:31,41.7,31.67667,132.21333,32,1.6,日向灘
2025,12,12,11:33,39.3,34.24167,135.46,6,0.8,和歌山県北部
2025,12,12,11:35,25.5,35.07333,132.85667,9,0.6,広島県北部
2025,12,12,11:35,31.5,34.195,139.28833,11,1.9,新島・神津島近海
2025,12,12,11:35,57.9,40.43833,140.895,4,0.3,青森県三八上北地方
2025,12,12,11:39,11.6,32.28167,130.795,10,0.0,熊本県球磨地方
2025,12,12,11:40,21.3,41.25167,142.81167,27,2.0,青森県東方沖
2025,12,12,11:40,52.1,35.64333,140.22167,66,1.0,千葉県北西部
2025,12,12,11:43,6.3,35.835,136.52667,11,0.7,福井県嶺北
2025,12,12,11:44,13.4,40.9,142.965,17,6.9,青森県東方沖
2025,12,12,11:44,50.2,34.79,137.625,19,1.2,静岡県西部
2025,12,12,11:46,49.3,40.895,142.95667,22,4.3,青森県東方沖
2025,12,12,11:47,5.3,40.95167,143.01,20,4.4,青森県東方沖
2025,12,12,11:47,34.3,40.97167,142.95167,20,4.3,青森県東方沖
2025,12,12,11:47,56.7,40.89167,142.96667,16,4.3,青森県東方沖
2025,12,12,11:48,56.1,40.98333,142.99833,18,4.1,青森県東方沖
2025,12,12,11:49,33.7,40.90667,143.03,14,3.7,青森県東方沖
2025,12,12,11:50,20.1,40.9,142.95833,19,3.3,青森県東方沖
2025,12,12,11:50,52.7,40.88333,143.02833,14,3.6,青森県東方沖
2025,12,12,11:51,8.2,40.91833,143.05833,12,3.8,青森県東方沖
2025,12,12,11:52,37.9,40.98667,142.94333,20,3.1,青森県東方沖
2025,12,12,11:52,42.9,40.915,143.05333,17,3.6,青森県東方沖
2025,12,12,11:54,2.7,40.87833,142.99,19,3.4,青森県東方沖
2025,12,12,11:54,49.4,40.905,143.04333,8,3.2,青森県東方沖
2025,12,12,11:55,10.8,41.0,142.99167,13,3.3,青森県東方沖
2025,12,12,11:56,2.4,40.94,142.99667,17,3.1,青森県東方沖
2025,12,12,11:56,46.8,40.95667,142.94333,19,3.0,青森県東方沖
2025,12,12,11:57,56.3,40.90833,143.07167,23,3.0,青森県東方沖
2025,12,12,11:58,27.1,40.95,142.98,21,3.1,青森県東方沖
2025,12,12,11:58,48.6,40.91333,142.98,16,3.3,青森県東方沖
2025,12,12,11:59,3.0,40.92833,143.01167,20,3.7,青森県東方沖
2025,12,12,12:00,3.5,40.955,143.10333,10,3.0,青森県東方沖
2025,12,12,12:00,17.0,40.955,143.07833,18,3.5,青森県東方沖
2025,12,12,12:00,50.2,40.96,143.07333,15,3.1,青森県東方沖
2025,12,12,12:01,59.6,40.98,142.94167,22,2.3,青森県東方沖
2025,12,12,12:02,17.8,40.895,142.945,17,2.8,青森県東方沖
2025,12,12,12:03,20.6,40.93,143.03,19,2.4,青森県東方沖
2025,12,12,12:03,58.0,40.89833,143.05333,14,2.7,青森県東方沖
2025,12,12,12:04,25.2,41.01167,143.04333,17,2.6,青森県東方沖
2025,12,12,12:04,58.4,40.97833,142.99667,20,-,青森県東方沖
2025,12,12,12:05,9.3,40.98833,142.93667,19,2.6,青森県東方沖
2025,12,12,12:05,14.1,34.62667,141.145,27,0.8,千葉県南東沖
2025,12,12,12:05,54.1,40.85833,143.03667,12,2.8,青森県東方沖
2025,12,12,12:06,16.5,37.83667,141.60167,48,1.4,福島県沖
2025,12,12,12:06,34.3,40.925,142.99333,17,4.4,青森県東方沖
2025,12,12,12:07,27.3,41.0,142.98,21,3.4,青森県東方沖
2025,12,12,12:08,38.3,40.81167,143.03667,11,2.6,青森県東方沖
2025,12,12,12:09,0.6,40.93,143.02833,14,2.7,青森県東方沖
2025,12,12,12:10,0.1,40.85,143.01833,12,2.8,青森県東方沖
2025,12,12,12:10,24.1,40.85667,142.945,25,-,青森県東方沖
2025,12,12,12:10,50.3,40.99167,142.715,33,2.4,青森県東方沖
2025,12,12,12:11,15.9,40.97667,143.0,11,2.6,青森県東方沖
