year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,17,04:36,24.9,33.00167,131.11,9,0.3,熊本県阿蘇地方
2025,12,17,04:38,3.5,32.98,131.11333,9,0.1,熊本県阿蘇地方
2025,12,17,04:38,17.2,32.98333,131.12,9,-,熊本県阿蘇地方
2025,12,17,04:38,28.5,34.14167,135.14667,5,0.3,和歌山県北部
2025,12,17,04:38,48.0,34.79833,140.91333,37,1.5,千葉県南東沖
2025,12,17,04:38,55.2,32.98667,131.11333,10,0.7,熊本県阿蘇地方
2025,12,17,04:43,41.8,33.67,130.41333,12,0.4,福岡県北西沖
2025,12,17,04:50,1.8,32.66167,132.62167,24,0.0,四国沖
2025,12,17,04:51,12.4,40.96,142.96167,17,1.6,青森県東方沖
2025,12,17,04:51,17.0,32.025,130.05167,13,0.5,天草灘
2025,12,17,04:51,46.8,40.94167,143.015,18,1.3,青森県東方沖
2025,12,17,04:52,59.2,40.90167,142.95,16,1.7,青森県東方沖
2025,12,17,04:53,33.2,26.27833,143.04,24,3.2,父島近海
2025,12,17,04:54,26.2,28.01,129.41667,17,0.7,奄美大島近海
2025,12,17,04:55,31.2,37.29833,136.81833,8,0.8,石川県能登地方
2025,12,17,04:57,48.4,23.815,121.68833,16,3.0,台湾付近
2025,12,17,04:58,47.1,35.865,140.28333,35,0.4,千葉県北西部
2025,12,17,04:58,51.1,40.905,143.26333,15,1.7,青森県東方沖
2025,12,17,05:01,0.8,34.805,136.40833,13,0.6,三重県中部
2025,12,17,05:02,24.9,31.85333,130.77333,3,0.5,鹿児島県薩摩地方
2025,12,17,05:02,38.6,36.54833,141.75833,19,1.4,茨城県沖
2025,12,17,05:05,6.1,35.68,134.90667,14,0.6,京都府沖
2025,12,17,05:05,11.5,43.77667,147.37,60,-,北海道東方沖
2025,12,17,05:06,30.8,33.87833,135.81333,20,0.0,和歌山県南部
2025,12,17,05:14,13.2,36.85833,142.07167,9,1.9,福島県沖
2025,12,17,05:14,26.4,34.32667,132.11167,18,0.9,山口県東部
